"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"806","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 22:14:59,FALSE,NA,"968972829688557568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BIOCIENCIA2013",20,TRUE,FALSE,NA,NA
"807","RT @MicrobesInfect: After a deadly year in the Northern Hemisphere, the race to outsmart an ever-mutating #flu virus

https://t.co/9IM9Nsxy…",FALSE,0,NA,2018-02-28 22:12:51,FALSE,NA,"968972289453772803",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BIOCIENCIA2013",10,TRUE,FALSE,NA,NA
"808","RT @hpscireland: Hospitalised cases of #influenza in Ireland have remained at a high level for eight weeks. Latest weekly seasonal #flu rep…",FALSE,0,NA,2018-02-28 22:00:08,FALSE,NA,"968969091867402240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BabsSlevin",6,TRUE,FALSE,NA,NA
"809","RT @MicrobesInfect: After a deadly year in the Northern Hemisphere, the race to outsmart an ever-mutating #flu virus

https://t.co/9IM9Nsxy…",FALSE,0,NA,2018-02-28 21:54:02,FALSE,NA,"968967556085239810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbahawi",10,TRUE,FALSE,NA,NA
"810","After a deadly year in the Northern Hemisphere, the race to outsmart an ever-mutating #flu virus

https://t.co/9IM9Nsxyfh #H3N2 #influenza",FALSE,6,NA,2018-02-28 21:46:04,FALSE,NA,"968965550519955458",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MicrobesInfect",10,FALSE,FALSE,NA,NA
"811","RT @Cheljory: @fuckincoconut @realDonFigueroa @Veraneaux Secondly, even if one were to ""tamper"" w a vaccine the flu is caused by the influe…",FALSE,0,NA,2018-02-28 21:31:35,FALSE,NA,"968961906076766209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davisolivia15",1,TRUE,FALSE,NA,NA
"812","@CDCgov reports 97 influenza-related deaths among children so far for the 2017–18 flu season. Make sure your Head S… https://t.co/7J05zVuLBz",FALSE,0,"CDCgov",2018-02-28 21:10:14,TRUE,NA,"968956534955888641","146569971","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HeadStartgov",0,FALSE,FALSE,NA,NA
"813","Think it's too late to get your #flu shot? Think again. https://t.co/SAAIYc4Hdh #health #science #germfree #sick… https://t.co/X1oXjZCM6Z",FALSE,3,NA,2018-02-28 20:45:12,TRUE,NA,"968950233341276166",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Zoono_USA",0,FALSE,FALSE,NA,NA
"814","@fuckincoconut @realDonFigueroa @Veraneaux Secondly, even if one were to ""tamper"" w a vaccine the flu is caused by… https://t.co/xKOqpRdXII",FALSE,0,"Cheljory",2018-02-28 20:39:35,TRUE,"968943265348276224","968948820271869952","2449576832","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cheljory",1,FALSE,FALSE,NA,NA
"815","RT @WHO: Twice a year WHO convenes experts to recommend the composition of the seasonal #influenza vaccine for the following flu season.
Th…",FALSE,0,NA,2018-02-28 20:24:09,FALSE,NA,"968944937482952704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","epidatageek",61,TRUE,FALSE,NA,NA
"816","RT @WHO: Twice a year WHO convenes experts to recommend the composition of the seasonal #influenza vaccine for the following flu season.
Th…",FALSE,0,NA,2018-02-28 20:16:50,FALSE,NA,"968943094535262215",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",61,TRUE,FALSE,NA,NA
"817","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-02-28 20:13:57,FALSE,NA,"968942368123641856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmaccannell",23,TRUE,FALSE,NA,NA
"818","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-02-28 20:05:11,FALSE,NA,"968940161366220801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CDC_AMD",23,TRUE,FALSE,NA,NA
"819","RT @InfluResViruses: Effects of seasonal and pandemic influenza on health-related quality of life, work and school absence in England: Resu…",FALSE,0,NA,2018-02-28 20:03:44,FALSE,NA,"968939798797914113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FLAHAULT",5,TRUE,FALSE,NA,NA
"820","RT @WHO: Twice a year WHO convenes experts to recommend the composition of the seasonal #influenza vaccine for the following flu season.
Th…",FALSE,0,NA,2018-02-28 20:01:38,FALSE,NA,"968939267388067843",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","zhangtian11",61,TRUE,FALSE,NA,NA
"821","RT @WHO: Twice a year WHO convenes experts to recommend the composition of the seasonal #influenza vaccine for the following flu season.
Th…",FALSE,0,NA,2018-02-28 19:56:27,FALSE,NA,"968937963131494400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Esther_derooij",61,TRUE,FALSE,NA,NA
"822","RT @WHO: Twice a year WHO convenes experts to recommend the composition of the seasonal #influenza vaccine for the following flu season.
Th…",FALSE,0,NA,2018-02-28 19:53:56,FALSE,NA,"968937333704839168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CDCFlu",61,TRUE,FALSE,NA,NA
"823","Conjunction of factors triggering waves of seasonal influenza. https://t.co/hOqpGYgQpM",FALSE,0,NA,2018-02-28 19:45:03,FALSE,NA,"968935095384948736",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","micro_papers",0,FALSE,FALSE,NA,NA
"824","RT @RonanKelly13: USA: Recently reported #Influenza fatalities from (tot) Arkansas (179), Rhode Island (34), Pennsylvania (150), Texas (197…",FALSE,0,NA,2018-02-28 19:43:06,FALSE,NA,"968934606169886720",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",5,TRUE,FALSE,NA,NA
"825","RT @InfluResViruses: Effects of seasonal and pandemic influenza on health-related quality of life, work and school absence in England: Resu…",FALSE,0,NA,2018-02-28 19:42:27,FALSE,NA,"968934440893370368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ECDC_Flu",5,TRUE,FALSE,NA,NA
"826","RT @AImmunisation: Low uptake of seasonal influenza vaccination in Europe may jeopardise capacity to protect people in next pandemic https:…",FALSE,0,NA,2018-02-28 19:26:35,FALSE,NA,"968930447320371201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sinclairda",12,TRUE,FALSE,NA,NA
"827","Happy to see this coming out. ""Conjunction of factors triggering waves of seasonal influenza,"" w/longitudinal data,… https://t.co/W2P03cSlUR",FALSE,17,NA,2018-02-28 19:04:15,TRUE,NA,"968924827162587137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emrek",7,FALSE,FALSE,NA,NA
"828","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 18:59:28,FALSE,NA,"968923626346090496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmedSorensenLab",20,TRUE,FALSE,NA,NA
"829","RT @RonanKelly13: USA: Recently reported #Influenza fatalities from (tot) Arkansas (179), Rhode Island (34), Pennsylvania (150), Texas (197…",FALSE,0,NA,2018-02-28 18:53:59,FALSE,NA,"968922243458793473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_openshaw",5,TRUE,FALSE,NA,NA
"830","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 18:49:35,FALSE,NA,"968921136162631681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_openshaw",20,TRUE,FALSE,NA,NA
"831","RT @sanofipasteur: Centre for Health Protection says the #influenza is viral, not bacterial, and can’t be treated with antibiotics
https://…",FALSE,0,NA,2018-02-28 17:34:07,FALSE,NA,"968902147017531393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TabbyMitchell",3,TRUE,FALSE,NA,NA
"832","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 17:30:12,FALSE,NA,"968901158185009153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alimansoor81",20,TRUE,FALSE,NA,NA
"833",".@uofcknes @OBrien_IPH @UAlbertaSPH @GoAHealth Congrats to Andrew Stewart, a graduate of the KNES program and a for… https://t.co/ooYVRDhvq7",FALSE,2,NA,2018-02-28 17:29:37,TRUE,NA,"968901013951283200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KnowThyHealth",0,FALSE,FALSE,NA,NA
"834","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 17:06:04,FALSE,NA,"968895085910818816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PabloJadraque",20,TRUE,FALSE,NA,NA
"835","RT @AImmunisation: Low uptake of seasonal influenza vaccination in Europe may jeopardise capacity to protect people in next pandemic https:…",FALSE,0,NA,2018-02-28 17:05:53,FALSE,NA,"968895041799442433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dpoeaton",12,TRUE,FALSE,NA,NA
"836","RT @CDCgov: @Health4Law The proportion of seniors who died from pneumonia &amp; influenza is not yet available for this season. However, in rec…",FALSE,0,NA,2018-02-28 17:05:34,FALSE,NA,"968894960568291329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","SelemoiDenzel",2,TRUE,FALSE,NA,NA
"837","Influenza A, H3N2 is the most lethal seasonal strain. It’s linked to other severe illnesses that can affect young c… https://t.co/iz5oy0rfme",FALSE,1,NA,2018-02-28 17:02:44,TRUE,NA,"968894246941069317",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","NHCouncil",0,FALSE,FALSE,NA,NA
"838","Centre for Health Protection says the #influenza is viral, not bacterial, and can’t be treated with antibiotics… https://t.co/Dr4un5BgRR",FALSE,6,NA,2018-02-28 17:01:02,TRUE,NA,"968893818681659394",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sanofipasteur",3,FALSE,FALSE,NA,NA
"839","Arizona woman did not have the flu but actually had rodent-carried hantavirus. At the onset, this rare virus can ha… https://t.co/xKQlRWE81g",FALSE,0,NA,2018-02-28 17:00:40,TRUE,NA,"968893726838935558",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CorkysPestInc",0,FALSE,FALSE,NA,NA
"840","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 16:43:52,FALSE,NA,"968889501459341312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NykomaHamilton",20,TRUE,FALSE,NA,NA
"841","RT @RonanKelly13: USA: Recently reported #Influenza fatalities from (tot) Arkansas (179), Rhode Island (34), Pennsylvania (150), Texas (197…",FALSE,0,NA,2018-02-28 16:33:25,FALSE,NA,"968886867943813120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joelim12",5,TRUE,FALSE,NA,NA
"842","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 16:01:58,FALSE,NA,"968878953502044161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Toxicology_UCD",20,TRUE,FALSE,NA,NA
"843","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 15:59:44,FALSE,NA,"968878394418049025",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ECDC_EU",20,TRUE,FALSE,NA,NA
"844","RT @RonanKelly13: USA: Recently reported #Influenza fatalities from (tot) Arkansas (179), Rhode Island (34), Pennsylvania (150), Texas (197…",FALSE,0,NA,2018-02-28 15:52:45,FALSE,NA,"968876637231005696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",5,TRUE,FALSE,NA,NA
"845","RT @AImmunisation: Low uptake of seasonal influenza vaccination in Europe may jeopardise capacity to protect people in next pandemic https:…",FALSE,0,NA,2018-02-28 15:48:20,FALSE,NA,"968875525421887488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","petermbenglish",12,TRUE,FALSE,NA,NA
"846","RT @AImmunisation: Low uptake of seasonal influenza vaccination in Europe may jeopardise capacity to protect people in next pandemic https:…",FALSE,0,NA,2018-02-28 15:48:12,FALSE,NA,"968875490026115072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatonski",12,TRUE,FALSE,NA,NA
"847","RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,2018-02-28 15:43:26,FALSE,NA,"968874290337722371",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NHLBI_Translate",23,TRUE,FALSE,NA,NA
"848","RT @WURbvr: We identified the #BirdFlu #AvianInfluenza on a poultry farm in Oldekerk #NL as the highly pathogenic #H5N6 virus. https://t.co…",FALSE,0,NA,2018-02-28 15:43:05,FALSE,NA,"968874201749901312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","suughcok",6,TRUE,FALSE,NA,NA
"849","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 15:39:16,FALSE,NA,"968873240893575168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aepap",20,TRUE,FALSE,NA,NA
"850","Low uptake of seasonal influenza vaccination in Europe may jeopardise capacity to protect people in next pandemic https://t.co/7AonM6ctPv",FALSE,3,NA,2018-02-28 15:26:35,FALSE,NA,"968870050273857540",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AImmunisation",12,FALSE,FALSE,NA,NA
"851","RT @WURbvr: We identified the #BirdFlu #AvianInfluenza on a poultry farm in Oldekerk #NL as the highly pathogenic #H5N6 virus. https://t.co…",FALSE,0,NA,2018-02-28 15:08:31,FALSE,NA,"968865502595600389",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RRolinka",6,TRUE,FALSE,NA,NA
"852","RT @WURbvr: We identified the #BirdFlu #AvianInfluenza on a poultry farm in Oldekerk #NL as the highly pathogenic #H5N6 virus. https://t.co…",FALSE,0,NA,2018-02-28 15:03:41,FALSE,NA,"968864289133035521",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","fjerkrae",6,TRUE,FALSE,NA,NA
"853","Hospitalised cases of #influenza in Ireland have remained at a high level for eight weeks. Latest weekly seasonal… https://t.co/j6Nu1UFr8v",FALSE,4,NA,2018-02-28 14:52:52,TRUE,NA,"968861565666693120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hpscireland",6,FALSE,FALSE,NA,NA
"854","RT @WHOThailand: Here is what you need to know about seasonal influenza, or ""the flu” https://t.co/24muWAmN1U",FALSE,0,NA,2018-02-28 14:46:35,FALSE,NA,"968859983193563136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AishaABawa1",147,TRUE,FALSE,NA,NA
"855","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 14:43:39,FALSE,NA,"968859248351432705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","delgiudice_c",20,TRUE,FALSE,NA,NA
"856","RT @WHO: Twice a year WHO convenes experts to recommend the composition of the seasonal #influenza vaccine for the following flu season.
Th…",FALSE,0,NA,2018-02-28 14:40:48,FALSE,NA,"968858530005553152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AishaABawa1",61,TRUE,FALSE,NA,NA
"857","We identified the #BirdFlu #AvianInfluenza on a poultry farm in Oldekerk #NL as the highly pathogenic #H5N6 virus. https://t.co/dYEror3oGM",FALSE,2,NA,2018-02-28 14:33:30,FALSE,NA,"968856691851874306",NA,"<a href=""http://www.coosto.com"" rel=""nofollow"">Coosto</a>","WURbvr",6,FALSE,FALSE,NA,NA
"858","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 14:29:52,FALSE,NA,"968855777220980737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EduardGToledano",20,TRUE,FALSE,NA,NA
"859","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 14:26:52,FALSE,NA,"968855022158172162",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","droitspatients",20,TRUE,FALSE,NA,NA
"860","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 14:21:28,FALSE,NA,"968853664436817921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ppenttin",20,TRUE,FALSE,NA,NA
"861","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 14:19:11,FALSE,NA,"968853089364140033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandoly",20,TRUE,FALSE,NA,NA
"862","RT @ECDC_Flu: How do #antivirals treat and protect against #influenza? See @ECDC_EU infographic for an answer: https://t.co/kOBZPNW0N1

#an…",FALSE,0,NA,2018-02-28 14:10:36,FALSE,NA,"968850928190312448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cristina_cia",20,TRUE,FALSE,NA,NA
"863","Check out Influenza Vaccine Market: Seasonal Influenza Market on @joomag: https://t.co/fVlvuE8lok",FALSE,0,NA,2018-02-28 14:10:26,FALSE,NA,"968850888801603585",NA,"<a href=""http://www.joomag.com/"" rel=""nofollow"">Joomag</a>","DPIResearch",0,FALSE,FALSE,NA,NA
